COUNT,Country,DAYLENGTH,ELEVATION,ELEV_M,EVAP,ElevM,GRIDCODE,ISO2,ISO3,Irrig_p,LATITUDEdec,LONGITUDEdec,Latitude,LatitudeMin,Location,LocationData,LocationID,LocationIDOld,Longitude,LongitudeMin,MAX_TEMP,MEANTEMP,MEANTEMPRange,MIN_TEMP,MegaEnviron,PRE,PolyCountry,PolyISO2,PolyISO3,Region,SITEID,START,Type,Z_M_RAIN,geometry,grlatitud,grlongitud,latitudNS,longitudEW,minlatitud,minlongitud,oldid,temp_lat,temp_lng
720.0,KENYA,,1540.0,1458.0,706.0,1492.0,22.0,KE,KEN,0.0,0.0,37.45,-0.5,0 30S,EMBU,0.0,474,,37.45,37 27E,26.66,0.0,,14.04,Wet Upper Mid-altitude,617.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,1.0,Original,,POINT (37.45 -0.5),0.0,37.0,S,E,30.0,27.0,914.0,-0.5,37.45
0.0,KENYA,,0.0,0.0,676.0,1139.0,0.0,KE,KEN,0.0,0.0,0.0,-0.095161,,KISUMU,0.0,1095,,34.747331,,28.9200000763,0.0,,16.7600002289,Wet Lower Mid-altitude,688.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,2.0,Original,,POINT (34.747331 -0.095161),0.0,0.0,,,0.0,0.0,0.0,-0.095161,34.747331
984.0,KENYA,,1214.0,1136.0,644.0,1172.0,23.0,KE,KEN,0.0,0.0,34.82,-0.07,,KIBOS,0.0,488,,34.82,,28.26,0.0,,16.040001,Wet Lower Mid-altitude,695.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,3.0,Original,,POINT (34.82 -0.07000000000000001),0.0,0.0,,,0.0,0.0,940.0,-0.07,34.82
0.0,KENYA,,0.0,0.0,644.0,1172.0,0.0,KE,KEN,0.0,0.0,0.0,-0.0667,,KESREF,0.0,486,,34.8167,,28.2600002289,0.0,,16.0400009155,Wet Lower Mid-altitude,695.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,3.0,Original,,POINT (34.8167 -0.0667),0.0,0.0,,,0.0,0.0,1950.0,-0.0667,34.8167
0.0,KENYA,,0.0,0.0,668.0,1715.0,0.0,KE,KEN,0.0,0.0,0.0,0.057633,,MITUNGU,0.0,499,,37.639197,,25.1200008392,0.0,,12.8400001526,Wet Upper Mid-altitude,734.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,10.0,Original,,POINT (37.639197 0.057633),0.0,0.0,,,0.0,0.0,1812.0,0.057633,37.639197
0.0,KENYA,,0.0,0.0,510.0,1080.0,0.0,KE,KEN,0.0,0.0,0.0,0.44769,,KENYA,0.0,485,,37.81494,,23.4799995422,0.0,,9.92000007629,Dry Mid-altitude,623.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,6.0,Original,,POINT (37.81494 0.44769),0.0,0.0,,,0.0,0.0,1393.0,0.44769,37.81494
0.0,KENYA,,0.0,0.0,510.0,1080.0,0.0,KE,KEN,0.0,0.0,0.0,0.44769,,BUNGEMA,0.0,468,,37.81494,,23.4799995422,0.0,,9.92000007629,Dry Mid-altitude,623.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,6.0,Original,,POINT (37.81494 0.44769),0.0,0.0,,,0.0,0.0,1734.0,0.44769,37.81494
0.0,KENYA,,0.0,0.0,482.0,1080.0,0.0,KE,KEN,0.0,0.0,0.0,0.44769,,WESTERN KAKAMRGA,0.0,511,,37.81494,,20.2000007629,0.0,,7.57999992371,Dry Mid-altitude,715.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,6.0,Original,,POINT (37.81494 0.44769),0.0,0.0,,,0.0,0.0,1904.0,0.44769,37.81494
0.0,KENYA,,0.0,0.0,620.0,1080.0,0.0,KE,KEN,0.0,0.0,0.0,0.44769,,BURURA,0.0,470,,37.81494,,26.5200004578,0.0,,12.4399995804,Dry Mid-altitude,345.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,6.0,Original,,POINT (37.81494 0.44769),0.0,0.0,,,0.0,0.0,1759.0,0.44769,37.81494
0.0,KENYA,,0.0,0.0,524.0,2110.0,0.0,KE,KEN,0.0,0.0,0.0,0.5,,ELDORET,0.0,1076,,35.2832984924,,22.6000003815,0.0,,10.1599998474,Highland,715.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (35.2832984924 0.5),0.0,0.0,,,0.0,0.0,0.0,0.5,35.2832984924
0.0,KENYA,,0.0,0.0,512.0,856.0,0.0,KE,KEN,0.0,0.0,0.0,0.61385,,KIMLILI (2),0.0,490,,37.66388,,20.6800003052,0.0,,9.26000022888,,717.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,6.0,Original,,POINT (37.66388 0.61385),0.0,0.0,,,0.0,0.0,1791.0,0.61385,37.66388
0.0,KENYA,,0.0,0.0,628.0,856.0,0.0,KE,KEN,0.0,0.0,0.0,0.61385,,KIMILILI,0.0,489,,37.66388,,25.0200004578,0.0,,11.1800003052,,397.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,6.0,Original,,POINT (37.66388 0.61385),0.0,0.0,,,0.0,0.0,1790.0,0.61385,37.66388
0.0,KENYA,,0.0,0.0,619.0,856.0,0.0,KE,KEN,0.0,0.0,0.0,0.61385,,"NARC, KITALE",0.0,504,,37.66388,,24.7399997711,0.0,,11.1599998474,,418.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,6.0,Original,,POINT (37.66388 0.61385),0.0,0.0,,,0.0,0.0,1384.0,0.61385,37.66388
0.0,KENYA,,0.0,0.0,592.0,1816.0,0.0,KE,KEN,0.0,0.0,0.0,1.0044,,KITALALE,0.0,491,,34.9192,,25.6200008392,0.0,,12.9400005341,Wet Upper Mid-altitude,754.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.9192 1.0044),0.0,0.0,,,0.0,0.0,1953.0,1.0044,34.9192
0.0,KENYA,,1860.0,0.0,570.0,1859.0,0.0,KE,KEN,0.0,0.0,0.0,1.01,,KITALE,0.0,492,,35.0,,24.24,0.0,,11.6,Wet Upper Mid-altitude,709.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (35 1.01),0.0,0.0,,,0.0,0.0,1792.0,1.01,35.0
0.0,KENYA,11 to 12.5,0.0,0.0,510.0,1910.0,0.0,KE,KEN,0.0,0.0,0.0,1.06424,,ENDEBESS,0.0,476,,34.85687,,23.9200000763,0.0,>= 24,10.6999998093,Highland,625.0,Kenya,KE,KEN,Eastern and Southern Africa,84.0,6.0,Original,>= 600 and <2000,POINT (34.85687 1.06424),0.0,0.0,S,E,0.0,0.0,933.0,1.06424,34.85687
0.0,KENYA,,0.0,0.0,607.0,1828.0,0.0,KE,KEN,0.0,0.0,0.0,1.07,,KSC FIELD,0.0,495,,34.9979,,26.5200004578,0.0,,13.5200004578,Wet Upper Mid-altitude,688.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.9979 1.07),0.0,0.0,,,0.0,0.0,1946.0,1.07,34.9979
720.0,KENYA,,981.0,983.0,635.0,976.0,22.0,KE,KEN,0.0,1.0,35.47,1.483,,SIGOR,0.0,507,,35.467,,27.18,0.0,,13.66,Dry Mid-altitude,533.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (35.467 1.483),0.0,0.0,,,0.0,0.0,945.0,1.483,35.467
0.0,KENYA,,0.0,0.0,690.0,864.0,0.0,KE,KEN,0.0,0.0,0.0,3.45,,CHAKOL,0.0,1088,,39.066667,,29.6199989319,0.0,,18.9200000763,Dry Mid-altitude,365.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,2.0,Original,,POINT (39.066667 3.45),0.0,0.0,,,0.0,0.0,0.0,3.45,39.066667
0.0,KENYA,,0.0,0.0,621.0,1405.0,0.0,KE,KEN,0.0,0.0,0.0,-0.7772,,BUSIA,0.0,471,,34.1728,,28.2800006866,0.0,,16.1199989319,Wet Lower Mid-altitude,619.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,2.0,Original,,POINT (34.1728 -0.7772),0.0,0.0,,,0.0,0.0,1944.0,-0.7772,34.1728
720.0,KENYA,,1190.0,1133.0,639.0,1133.0,22.0,KE,KEN,0.0,-1.0,34.45,-0.51,,HOMABAY,0.0,477,,34.45,,27.68,0.0,,15.34,Wet Upper Mid-altitude,664.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,2.0,Original,,POINT (34.45 -0.51),0.0,0.0,,,0.0,0.0,938.0,-0.51,34.45
0.0,KENYA,,0.0,0.0,661.0,1155.0,0.0,KE,KEN,0.0,0.0,0.0,-0.3684,,RACHUONYO,0.0,506,,34.6497,,28.1800003052,0.0,,15.9400005341,Wet Lower Mid-altitude,666.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,2.0,Original,,POINT (34.6497 -0.3684),0.0,0.0,,,0.0,0.0,1940.0,-0.3684,34.6497
0.0,KENYA,,0.0,0.0,652.0,1246.0,0.0,KE,KEN,0.0,0.0,0.0,-0.1003,,BONDO- ON FARM,0.0,466,,34.2755,,28.1000003815,0.0,,15.5200004578,Wet Lower Mid-altitude,733.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,2.0,Original,,POINT (34.2755 -0.1003),0.0,0.0,,,0.0,0.0,1942.0,-0.1003,34.2755
0.0,KENYA,,0.0,0.0,577.0,1222.0,0.0,KE,KEN,0.0,0.0,0.0,-0.066,,KODIAGA,0.0,1083,,34.711892,,26.5200004578,0.0,,14.0600004196,Wet Upper Mid-altitude,804.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.711892 -0.066),0.0,0.0,,,0.0,0.0,0.0,-0.066,34.711892
0.0,KENYA,,0.0,0.0,631.0,1355.0,0.0,KE,KEN,0.0,0.0,0.0,-0.052517,,DAGO,0.0,1082,,34.740475,,27.7800006866,0.0,,15.3000001907,Wet Upper Mid-altitude,746.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,3.0,Original,,POINT (34.740475 -0.052517),0.0,0.0,,,0.0,0.0,0.0,-0.052517,34.740475
0.0,KENYA,,0.0,0.0,631.0,1355.0,0.0,KE,KEN,0.0,0.0,0.0,-0.0525,,NYAHERA,0.0,505,,34.7405,,27.7800006866,0.0,,15.3000001907,Wet Upper Mid-altitude,746.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,3.0,Original,,POINT (34.7405 -0.0525),0.0,0.0,,,0.0,0.0,1954.0,-0.0525,34.7405
0.0,KENYA,,0.0,0.0,570.0,1502.0,0.0,KE,KEN,0.0,0.0,0.0,0.025922,,LUANDA,0.0,1084,,34.584678,,26.1200008392,0.0,,13.5799999237,Wet Upper Mid-altitude,856.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.584678 0.025922),0.0,0.0,,,0.0,0.0,0.0,0.025922,34.584678
0.0,KENYA,,0.0,0.0,574.0,1612.0,0.0,KE,KEN,0.0,0.0,0.0,0.0479,,VIHIGA,0.0,509,,34.7271,,26.4200000763,0.0,,13.720000267,Wet Upper Mid-altitude,859.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.7271 0.0479),0.0,0.0,,,0.0,0.0,1955.0,0.0479,34.7271
0.0,KENYA,,0.0,0.0,639.0,1284.0,0.0,KE,KEN,0.0,0.0,0.0,0.067564,,SIAYA,0.0,1085,,34.276828,,28.2999992371,0.0,,15.8999996185,Wet Lower Mid-altitude,703.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,3.0,Original,,POINT (34.276828 0.067564),0.0,0.0,,,0.0,0.0,0.0,0.067564,34.276828
0.0,KENYA,,0.0,0.0,583.0,1405.0,0.0,KE,KEN,0.0,0.0,0.0,0.0846,,EMABWI,0.0,472,,34.5569,,26.7600002289,0.0,,14.1199998856,Wet Upper Mid-altitude,803.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.5569 0.08459999999999999),0.0,0.0,,,0.0,0.0,1935.0,0.0846,34.5569
0.0,KENYA,,0.0,0.0,583.0,1423.0,0.0,KE,KEN,0.0,0.0,0.0,0.092,,EMUHAYA,0.0,475,,34.5712,,26.7600002289,0.0,,14.1199998856,Wet Upper Mid-altitude,803.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.5712 0.092),0.0,0.0,,,0.0,0.0,1937.0,0.092,34.5712
0.0,KENYA,,0.0,0.0,583.0,1412.0,0.0,KE,KEN,0.0,0.0,0.0,0.09425,,YALA,0.0,1090,,34.533453,,26.7600002289,0.0,,14.1199998856,Wet Upper Mid-altitude,803.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.533453 0.09425),0.0,0.0,,,0.0,0.0,0.0,0.09425,34.533453
0.0,KENYA,,0.0,0.0,599.0,1465.0,0.0,KE,KEN,0.0,0.0,0.0,0.2564,,BUKURA,0.0,467,,34.6899,,27.640001297,0.0,,14.5600004196,Wet Upper Mid-altitude,785.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.6899 0.2564),0.0,0.0,,,0.0,0.0,1943.0,0.2564,34.6899
984.0,KENYA,,1585.0,1522.0,595.0,1526.0,23.0,KE,KEN,0.0,0.0,34.74,0.27,0 16S,KAKAMEGA,0.0,480,,34.74,34 45E,27.42,0.0,,14.34,Wet Upper Mid-altitude,806.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.74 0.27),0.0,34.0,S,E,16.0,45.0,925.0,0.27,34.74
984.0,KENYA,,1386.0,1384.0,606.0,1431.0,23.0,KE,KEN,0.0,1.0,34.57,0.569369,,BUNGOMA,0.0,469,,34.561139,,27.5400009155,0.0,,14.5799999237,Wet Upper Mid-altitude,804.0,Kenya,KE,KEN,Eastern and Southern Africa,0.0,4.0,Original,,POINT (34.561139 0.569369),0.0,0.0,,,0.0,0.0,937.0,0.569369,34.561139
138.0,MADAGASCAR,,10.0,12.0,786.0,9.0,42.0,MG,MDG,4.0,-23.0,43.68,-23.33,23 20S,TULEAR,0.0,523,,43.68,43 41E,32.380001,0.0,,21.620001,,328.0,Madagascar,MG,MDG,Eastern and Southern Africa,0.0,11.0,Original,,POINT (43.68 -23.33),23.0,43.0,S,E,20.0,41.0,959.0,-23.33,43.68
0.0,MALI,,0.0,0.0,675.0,337.0,0.0,ML,MLI,0.0,0.0,0.0,10.75,10 45N,FARAKO,0.0,541,,-6.833333,6 50 W,30.799999,0.0,,21.040001,Wet Lowland,1119.0,Mali,ML,MLI,Western Africa,0.0,6.0,Original,,POINT (-6.833333 10.75),10.0,6.0,N,W,45.0,50.0,797.0,10.75,-6.833333
0.0,MALI,,500.0,0.0,745.0,404.0,0.0,ML,MLI,0.0,0.0,0.0,12.666666,12 40N,SOTUBA,0.0,545,,-8.45,8 27W,31.74,0.0,,20.98,Wet Lowland,977.0,Mali,ML,MLI,Western Africa,0.0,6.0,Original,,POINT (-8.449999999999999 12.666666),12.0,8.0,N,W,40.0,27.0,788.0,12.666666,-8.45
0.0,MOROCCO,,0.0,0.0,285.0,1657.0,0.0,MA,MAR,0.0,0.0,0.0,33.52,33 31N,EL MENZEH,0.0,722,,-5.17,5 10W,12.16,0.0,,-0.66,,315.0,Morocco,MA,MAR,North Africa and Near East,0.0,11.0,Original,,POINT (-5.17 33.52),33.0,5.0,N,W,31.0,10.0,697.0,33.52,-5.17
0.0,MEXICO,,0.0,0.0,605.0,199.0,0.0,MX,MEX,56.0,0.0,0.0,14.92,14 55N,TAPACHULA,0.0,687,,-92.25,92 15W,32.540001,0.0,,20.5,Wet Lowland,2099.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-92.25 14.92),14.0,92.0,N,W,55.0,15.0,417.0,14.92,-92.25
0.0,MEXICO,,0.0,0.0,0.0,0.0,0.0,MX,MEX,,0.0,0.0,16.2333335876465,,"VILLA FLORES, CHIAP.",0.0,1553,,-93.2666702270508,,0.0,0.0,,0.0,,0.0,Mexico,MX,MEX,Central America and Caribbean,0.0,0.0,Original,,POINT (-93.2666702270508 16.2333335876465),0.0,0.0,,,0.0,0.0,,16.2333335876465,-93.2666702270508
0.0,MEXICO,,0.0,0.0,608.0,691.0,0.0,MX,MEX,0.0,0.0,0.0,16.5,16 30N,"VILLA FLORES, CHIAPAS",0.0,713,,-93.5,93 30W,30.120001,0.0,,18.82,Wet Lowland,959.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-93.5 16.5),16.0,93.0,N,W,30.0,30.0,356.0,16.5,-93.5
0.0,MEXICO,,0.0,0.0,592.0,946.0,0.0,MX,MEX,0.0,0.0,0.0,16.77,16 46N,OCOZOCOAUTLA,0.0,646,,-93.37,93 22W,29.02,0.0,,17.719999,Wet Lower Mid-altitude,963.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-93.37 16.77),16.0,93.0,N,W,46.0,22.0,357.0,16.77,-93.37
0.0,MEXICO,,0.0,0.0,594.0,752.0,0.0,MX,MEX,0.0,0.0,0.0,18.35,18 21N,"IGUALA, GUERRERO",0.0,614,,-99.52,99 31W,33.279999,0.0,,20.360001,Wet Lowland,874.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.52 18.35),18.0,99.0,N,W,21.0,31.0,375.0,18.35,-99.52
0.0,MEXICO,,0.0,0.0,581.0,939.0,0.0,MX,MEX,0.0,0.0,0.0,18.68,18 41N,TLALTIZAPAN (2),0.0,697,,-99.13,99  8W,32.380001,0.0,,18.700001,Wet Lowland,897.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.13 18.68),18.0,99.0,N,W,41.0,8.0,370.0,18.68,-99.13
0.0,MEXICO,,0.0,0.0,581.0,939.0,0.0,MX,MEX,0.0,0.0,0.0,18.68,18 41N,TLALTIZAPAN (3),0.0,698,,-99.13,99  8W,32.380001,0.0,,18.700001,Wet Lowland,897.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.13 18.68),18.0,99.0,N,W,41.0,8.0,371.0,18.68,-99.13
0.0,MEXICO,,0.0,0.0,595.0,2084.0,0.0,MX,MEX,0.0,0.0,0.0,18.80752,,RINCONADA MAZAPILTEPEC,0.0,664,,-98.00903,,27.4600009918,0.0,,10.7399997711,Dry Mid-altitude,299.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.00903 18.80752),0.0,0.0,,,0.0,0.0,1797.0,18.80752,-98.00903
0.0,MEXICO,,0.0,0.0,470.0,2034.0,0.0,MX,MEX,0.0,0.0,0.0,18.879,,"OCOTITLAN, PUEBLA",0.0,645,,-97.72339,,20.3999996185,0.0,,7.92000007629,Wet Upper Mid-altitude,761.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-97.72338999999999 18.879),0.0,0.0,,,0.0,0.0,1758.0,18.879,-97.72339
0.0,MEXICO,,0.0,0.0,553.0,1509.0,0.0,MX,MEX,0.0,0.0,0.0,18.92,18 55N,TEJUPILCO,0.0,688,,-100.17,100 10W,26.300001,0.0,,15.28,Wet Upper Mid-altitude,1017.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-100.17 18.92),18.0,100.0,N,W,55.0,10.0,329.0,18.92,-100.17
0.0,MEXICO,,0.0,0.0,530.0,1811.0,0.0,MX,MEX,0.0,0.0,0.0,18.95,18 57 N,"MALINALCO, MEXICO",0.0,636,,-99.5,99 30 W,25.68,0.0,,12.82,Wet Upper Mid-altitude,905.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.5 18.95),18.0,99.0,N,W,57.0,30.0,576.0,18.95,-99.5
0.0,MEXICO,,0.0,0.0,524.0,2139.0,0.0,MX,MEX,0.0,0.0,0.0,18.98,18 59 N,"RANCHERIA HERNANDEZ, PUEBLA",0.0,662,,-97.78,97 47 W,23.780001,0.0,,10.42,Highland,615.0,Mexico,MX,MEX,Central America and Caribbean,0.0,5.0,Original,,POINT (-97.78 18.98),18.0,97.0,N,W,59.0,47.0,577.0,18.98,-97.78
0.0,MEXICO,,0.0,0.0,517.0,2482.0,0.0,MX,MEX,0.0,0.0,0.0,19.0,19   N,"CANDELARIA PORTEZUELO, PUEBLA",0.0,563,,-98.0,98   W,22.639999,0.0,,9.14,Highland,541.0,Mexico,MX,MEX,Central America and Caribbean,0.0,5.0,Original,,POINT (-98 19),19.0,98.0,N,W,0.0,0.0,578.0,19.0,-98.0
0.0,MEXICO,,0.0,0.0,517.0,2482.0,0.0,MX,MEX,0.0,0.0,0.0,19.0,19   N,"CANDELARIA PORTEZUELO, PUEBLA (2)",0.0,564,,-98.0,98    W,22.639999,0.0,,9.14,Highland,541.0,Mexico,MX,MEX,Central America and Caribbean,0.0,5.0,Original,,POINT (-98 19),19.0,98.0,N,W,0.0,0.0,606.0,19.0,-98.0
0.0,MEXICO,,0.0,0.0,592.0,2151.0,0.0,MX,MEX,0.0,0.0,0.0,19.042,,PUEBLA,0.0,658,,-98.21091,,27.5,0.0,,14.5399999619,Dry Mid-altitude,780.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.21091 19.042),0.0,0.0,,,0.0,0.0,1437.0,19.042,-98.21091
0.0,MEXICO,,0.0,0.0,522.0,2484.0,0.0,MX,MEX,0.0,0.0,0.0,19.13,19  8N,"AMECAMECA, MEXICO",0.0,556,,-98.77,98 46W,22.639999,0.0,,9.4,Highland,635.0,Mexico,MX,MEX,Central America and Caribbean,0.0,5.0,Original,,POINT (-98.77 19.13),19.0,98.0,N,W,8.0,46.0,561.0,19.13,-98.77
0.0,MEXICO,,0.0,0.0,509.0,2593.0,0.0,MX,MEX,0.0,0.0,0.0,19.14594,,SANTA MARIA RAYON,0.0,681,,-99.58154,,23.3000011444,0.0,,9.69999980927,Highland,623.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.58154 19.14594),0.0,0.0,,,0.0,0.0,1553.0,19.14594,-99.58154
0.0,MEXICO,,0.0,0.0,602.0,17.0,0.0,MX,MEX,0.0,0.0,0.0,19.15,19  9N,VERACRUZ,0.0,712,,-96.12,96  7W,32.099998,0.0,,22.219999,Wet Lowland,1091.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-96.12 19.15),19.0,96.0,N,W,9.0,7.0,342.0,19.15,-96.12
0.0,MEXICO,,0.0,0.0,617.0,2594.0,0.0,MX,MEX,0.0,0.0,0.0,19.16219,,SAN ANTONIO LA ISLA MEXICO,0.0,668,,-99.56935,,27.5599994659,0.0,,11.6400003433,Highland,482.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.56935 19.16219),0.0,0.0,,,0.0,0.0,1883.0,19.16219,-99.56935
0.0,MEXICO,,0.0,0.0,443.0,3169.0,0.0,MX,MEX,0.0,0.0,0.0,19.25,19 15 N,EL MOLINO ZINACANTEP,0.0,600,,-99.83,99 50,16.9,0.0,,6.44,,1028.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.83 19.25),19.0,99.0,N,W,15.0,50.0,610.0,19.25,-99.83
0.0,MEXICO,,0.0,0.0,475.0,2640.0,0.0,MX,MEX,0.0,0.0,0.0,19.25,19 15 N,"MAVORO, ESTADO DE MEXICO",0.0,638,,-99.6,99 36 W,20.4,0.0,,7.78,Highland,706.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.59999999999999 19.25),19.0,99.0,N,W,15.0,36.0,587.0,19.25,-99.6
0.0,MEXICO,,0.0,0.0,475.0,2640.0,0.0,MX,MEX,0.0,0.0,0.0,19.25,19 15 N,IXTAPAN DE LA PANO,0.0,618,,-99.6,99 36 W,20.4,0.0,,7.78,Highland,706.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.59999999999999 19.25),19.0,99.0,N,W,15.0,36.0,575.0,19.25,-99.6
0.0,MEXICO,,0.0,0.0,473.0,2676.0,0.0,MX,MEX,0.0,0.0,0.0,19.28,19 17N,TOLUCA,0.0,700,,-99.65,99 39W,20.039999,0.0,,7.68,Highland,707.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.65000000000001 19.28),19.0,99.0,N,W,17.0,39.0,341.0,19.28,-99.65
0.0,MEXICO,,0.0,0.0,474.0,2634.0,0.0,MX,MEX,0.0,0.0,0.0,19.3,19 18N,METEPEC,0.0,639,,-99.63,99 38W,20.119999,0.0,,7.66,Highland,701.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-99.63 19.3),19.0,99.0,N,W,18.0,38.0,547.0,19.3,-99.63
0.0,MEXICO,12.4,0.0,0.0,565.0,449.0,0.0,MX,MEX,0.0,0.0,0.0,19.33,19 20 N,COTAXTLA (INIFAP),0.0,584,,-96.67,96 40 W,30.539999,24.8,,19.719999,Dry Lowland,781.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-96.67 19.33),19.0,96.0,N,W,20.0,40.0,340.0,19.33,-96.67
0.0,MEXICO,,0.0,0.0,513.0,2532.0,0.0,MX,MEX,3.0,0.0,0.0,19.35,19 21 N,HUAMANTLA TLAXCALA,0.0,610,,-97.97,97 58 W,22.199999,0.0,,7.82,Highland,494.0,Mexico,MX,MEX,Central America and Caribbean,0.0,5.0,Original,,POINT (-97.97 19.35),19.0,97.0,N,W,21.0,58.0,574.0,19.35,-97.97
0.0,MEXICO,,0.0,0.0,504.0,2601.0,0.0,MX,MEX,0.0,0.0,0.0,19.36856,,ALMOLOYA DE JUAREZ,0.0,552,,-99.76049,,20.9400005341,0.0,,7.72000026703,Highland,702.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.76049 19.36856),0.0,0.0,,,0.0,0.0,1576.0,19.36856,-99.76049
0.0,MEXICO,,0.0,0.0,629.0,2234.0,0.0,MX,MEX,0.0,0.0,0.0,19.4033,,CUENDO1,0.0,587,,-99.02141,,26.6000003815,0.0,,11.9200000763,Highland,424.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-99.02141 19.4033),0.0,0.0,,,0.0,0.0,1905.0,19.4033,-99.02141
0.0,MEXICO,,0.0,0.0,603.0,2300.0,0.0,MX,MEX,0.0,0.0,0.0,19.44972,,"COATLINCHAN, ESTADO DE MEXICO",0.0,577,,-98.87133,,27.4200000763,0.0,,13.1999998093,Highland,718.0,Mexico,MX,MEX,Central America and Caribbe,0.0,6.0,Original,,POINT (-98.87133 19.44972),0.0,0.0,,,0.0,0.0,1875.0,19.44972,-98.87133
0.0,MEXICO,,0.0,0.0,704.0,2248.0,0.0,MX,MEX,0.0,0.0,0.0,19.48933,,"UACH, CAMPO EXPERIMENTAL",0.0,702,,-98.89365,,28.0200004578,0.0,,15.3599996567,Highland,467.0,Mexico,MX,MEX,Central America and Caribbe,0.0,10.0,Original,,POINT (-98.89364999999999 19.48933),0.0,0.0,,,0.0,0.0,1733.0,19.48933,-98.89365
0.0,MEXICO,,0.0,0.0,511.0,2237.0,0.0,MX,MEX,0.0,0.0,0.0,19.5,19 30N,"SANTA LUCIA, ESTADO DE MEXICO",0.0,680,,-98.92,98 55W,23.68,0.0,,10.22,Highland,624.0,Mexico,MX,MEX,Central America and Caribbean,0.0,6.0,Original,,POINT (-98.92 19.5),19.0,98.0,N,W,30.0,55.0,596.0,19.5,-98.92
